index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
175203,2019/04/01 16:20,30518200000000.0,fraud_Reilly LLC,home,46.56,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979/01/26,c8a86e1fa20e44d42d83dd236b8ee832,1333297247,37.608577,-90.321391,0
665745,2019/10/11 02:12,3502090000000000.0,fraud_Deckow-O'Conner,grocery_pos,97.6,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976/09/08,53eacc9aa7b05f1c1b9b63b682b5cf8e,1349921553,38.064161,-78.002651,0
295574,2019/05/25 11:16,6011550000000000.0,fraud_McDermott-Weimann,grocery_pos,111.34,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981/07/05,aefa8b7bc9455c019aba889097e3c6ba,1337944597,40.8528,-109.590859,0
354,2019/01/01 04:37,30487600000000.0,"fraud_Rohan, White and Aufderhar",misc_net,2.73,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955/01/05,9445dc9bc93c2020f5364655a9fcd5f5,1325392671,37.997357,-86.71446,0
485547,2019/07/31 14:14,4260130000000.0,fraud_Hoppe-Parisian,kids_pets,45.49,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997/08/04,d03b213fd655df3b60b55460213b8ff7,1343744081,37.176163,-83.616942,0
1268523,2020/06/10 23:15,38295600000000.0,fraud_Yost-Rogahn,personal_care,33.03,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983/06/14,f9cb5291b1bc712e6fc77783f56b92d9,1370906122,33.429588,-99.690851,0
1090961,2020/03/29 20:48,4.01811e+18,"fraud_Armstrong, Walter and Gottlieb",food_dining,66.76,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935/04/15,57afea0ca3f9abe0320ef19596808838,1364590114,39.829541,-73.013366,0
641374,2019/09/29 23:01,4.21008e+18,fraud_Grimes LLC,entertainment,74.02,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,1965/11/11,0740d9ab91ab1538d61ac41bd3d194cc,1348959694,43.066906,-122.384185,0
1076666,2020/03/23 10:39,4423490000000000.0,"fraud_Herman, Treutel and Dickens",misc_net,106.99,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957/03/06,bc6cd5cfadd6fbbde8087c6e72953729,1364035191,41.658889,-90.051398,0
1023613,2020/02/28 03:46,4158950000000000.0,"fraud_Olson, Becker and Koch",gas_transport,65.15,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973/10/19,5ef6ea4661d9c028473948afbdebc194,1362023190,39.538359,-79.175721,0
41355,2019/01/25 13:30,630469000000.0,"fraud_Lesch, D'Amore and Brown",food_dining,166.87,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1936/05/01,6faf91917a9be7d8dba186083e30b706,1327498230,45.46439,-122.233719,0
29506,2019/01/18 12:38,676373000000.0,fraud_McCullough LLC,misc_pos,6.02,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987/07/18,0c6bf073031aefb829b4d01a40c90bf3,1326890286,39.254034,-97.536629,0
1107567,2020/04/06 01:37,4173950000000000.0,fraud_Vandervort-Funk,grocery_pos,54.65,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978/10/05,64509c2c6c11800d01c4bc0bb355eae0,1365212241,40.538626,-74.113436,0
951907,2020/01/17 05:57,630442000000.0,fraud_Auer-Mosciski,grocery_pos,121.0,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965/07/26,69e58d74ab8721566d322021876301b6,1358402232,31.139688,-98.048348,0
56677,2019/02/03 15:57,4149640000000.0,fraud_Botsford and Sons,home,13.22,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977/06/14,0fd108b4e8d5e72e95fca63caa63679c,1328284624,34.218136,-86.149347,0
232101,2019/04/27 12:51,630423000000.0,fraud_Kuhn Group,food_dining,4.18,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978/06/21,04cd4cb0b9c4bdffd31994205416ba50,1335531118,48.777127,-117.899588,0
314248,2019/06/01 02:45,2222000000000000.0,"fraud_Christiansen, Goyette and Schamberger",gas_transport,92.18,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972/01/03,4ee1835b770f573a0894fc2dfa489890,1338518713,39.577029,-88.985475,0
828633,2019/12/10 07:50,676102000000.0,fraud_Herman Inc,misc_pos,17.56,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985/08/21,97e2e46647fcec364dca148b484ff42c,1355125824,37.621492,-121.420436,0
801371,2019/12/04 17:05,6011860000000000.0,"fraud_Douglas, DuBuque and McKenzie",travel,8.9,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952/07/06,3941ca76a1199b4cc5095497a1045303,1354640755,36.64354,-98.990704,0
652698,2019/10/05 12:40,36485900000000.0,fraud_Crona and Sons,kids_pets,2.58,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005/01/29,2d3206acd5a93dc7a761577b08a40ed0,1349440848,41.03,-82.420673,0
439894,2019/07/15 03:49,343819000000000.0,fraud_Stracke-Lemke,grocery_pos,67.43,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956/01/24,262329f8d9177c138e1a1fe9e385370e,1342324184,41.626251,-93.851827,0
1078876,2020/03/24 00:45,3535810000000000.0,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,35.6,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980/01/09,752957ee3d12787b4febf4dd7fe4a342,1364085914,39.934531,-88.510388,0
1195608,2020/05/14 17:03,213158000000000.0,"fraud_Kutch, Steuber and Gerhold",food_dining,24.01,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984/08/01,d1bdea3cfd81aff369cc486d61d463bb,1368551003,41.308914,-109.13575,0
1091360,2020/03/29 23:34,180047000000000.0,fraud_White and Sons,home,24.46,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963/06/30,718566932b04b3ff0338aebb925cf227,1364600087,40.425855,-81.684695,0
287680,2019/05/21 10:58,3565940000000000.0,fraud_Berge LLC,gas_transport,80.25,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,1963/05/23,9d76a0625640dbcd31c222bc74c440c8,1337597880,41.879443,-94.183016,0
51781,2019/01/31 11:54,30197400000000.0,fraud_Williamson LLC,misc_pos,398.54,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987/09/19,64c8d16f6833b43cf53f855e42820e47,1328010890,37.098181,-79.085748,0
294846,2019/05/25 04:17,4.65318e+18,fraud_Vandervort-Funk,grocery_pos,72.96,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987/04/29,213b126371d9fa3c260ed2587ca12dc3,1337919427,36.802773,-81.32284,0
874576,2019/12/21 09:23,3508100000000000.0,fraud_Hills-Olson,grocery_net,49.75,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991/04/11,4b728bb6b420d7a6e497ecb89185bfac,1356081799,43.787677,-87.771046,0
13540,2019/01/08 16:37,4348790000000000.0,fraud_Jakubowski Group,food_dining,70.35,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979/01/08,3a7156042bd78b9b2ec6398c19b48784,1326040630,45.186392,-89.89581,0
336131,2019/06/08 18:42,501803000000.0,fraud_Berge-Hills,kids_pets,4.34,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958/09/20,1c178036da62c898eb8e87755588182d,1339180964,42.269517,-123.514708,0
1165404,2020/05/01 13:09,3582400000000000.0,"fraud_Becker, Harris and Harvey",personal_care,6.22,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957/06/12,485357d01e60692eeea436d8dc26583c,1367413770,48.392333,-117.084335,0
1160398,2020/04/28 17:59,30235000000000.0,fraud_Turcotte-Halvorson,misc_pos,10.0,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978/01/22,87f331bce181578d8a9221817a680e17,1367171988,43.818927,-87.757578,0
405763,2019/07/03 02:25,6538440000000000.0,fraud_Kemmer-Reinger,grocery_net,20.58,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997/09/22,1878e5d9092d1bd6cc223cfac2fcd5e9,1341282339,41.482219,-80.449681,0
51442,2019/01/31 03:40,378279000000000.0,fraud_Mraz-Herzog,gas_transport,74.24,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964/04/06,37b999235c179d7591817c5ef90e32b7,1327981220,44.167291,-123.586872,0
415125,2019/07/06 20:26,4952580000000000.0,fraud_Champlin and Sons,home,111.2,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957/04/05,a6d4ad64960995c66a13bef4dbcef24f,1341606404,41.464302,-80.168256,0
351745,2019/06/14 09:20,4449530000000000.0,"fraud_Lind, Huel and McClure",gas_transport,63.41,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954/07/05,b8044b01342e750da60b179fb8298120,1339665641,37.947779,-122.902144,0
521021,2019/08/12 16:44,6538440000000000.0,fraud_Bauch-Blanda,entertainment,72.22,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997/09/22,6515a27b76b3b3706742a7f42138e73b,1344789886,41.717674,-80.154517,0
518098,2019/08/11 21:43,30270400000000.0,fraud_Douglas-White,entertainment,4.29,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972/11/28,90b1017c762414e682f6bc6cb668bfc8,1344721421,40.517595,-91.300826,0
1116857,2020/04/09 22:41,3520550000000000.0,"fraud_Herman, Treutel and Dickens",misc_net,108.95,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001/07/05,f0ad88f35fa63e64de346af60763df6d,1365547263,48.568978,-89.914569,0
71082,2019/02/11 16:59,3526830000000000.0,fraud_Kihn-Schuster,food_dining,57.7,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,1955/07/06,a5f84de088282348c324d71ea0c30449,1328979544,44.087084,-84.752463,0
528025,2019/08/15 17:35,38199000000000.0,"fraud_Metz, Russel and Metz",kids_pets,43.77,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,1988/04/15,8058cfa59b21bf94396e54e785441171,1345052107,43.950352,-72.255557,0
958131,2020/01/20 07:04,4634960000000000.0,"fraud_Morissette, Weber and Wiegand",grocery_net,8.65,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973/12/26,a90e27f8b691f75033a5022b5c7acb54,1358665495,41.630736,-95.601052,0
1150508,2020/04/24 23:18,630452000000.0,fraud_Schroeder Group,health_fitness,125.89,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972/06/12,cb63cc52fcecaedbc2efb1f78a078231,1366845496,45.596052,-86.837634,0
779419,2019/11/30 05:43,3567880000000000.0,"fraud_Wiza, Schaden and Stark",misc_pos,6.91,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958/08/14,42d64dff3f7ea8727f104a26d0d2da0e,1354254198,44.477096,-76.507146,0
997472,2020/02/12 14:29,2720010000000000.0,fraud_Schoen-Quigley,kids_pets,56.88,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980/08/18,808259bc3500b5a40b2883355cc1a876,1360679377,42.711989,-103.188788,0
340182,2019/06/09 20:31,4170690000000000.0,"fraud_Koss, Hansen and Lueilwitz",home,66.9,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993/05/10,c024be980a056325878fa55d9fcfa44a,1339273872,36.3677,-96.927883,0
1096038,2020/03/31 13:12,30364100000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,57.13,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982/02/05,84d17e1e2bc07536d028f4c9cfba77b5,1364735569,36.234201,-95.81269,0
1278791,2020/06/15 00:32,213174000000000.0,"fraud_Effertz, Welch and Schowalter",entertainment,37.01,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959/10/07,d2253bd1ee9865658dff1bf91b711f56,1371256340,41.058948,-87.20642,0
337919,2019/06/09 07:08,3506040000000000.0,fraud_Kemmer-Reinger,grocery_net,54.14,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989/03/09,07799f07bc641a9c7d3af4d007ceea18,1339225729,45.522582,-111.329511,0
366850,2019/06/19 05:13,30446000000000.0,"fraud_Olson, Becker and Koch",gas_transport,54.52,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993/05/27,876fc7c3930acc23e534a324e914c4fa,1340082821,33.078181,-96.120913,0
129677,2019/03/12 12:40,4060580000000000.0,fraud_Kautzer and Sons,personal_care,29.11,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948/11/14,c69a47801de74a9cbfeba38e91fe74f5,1331556016,38.370124,-96.062076,0
461888,2019/07/22 19:11,2264940000000000.0,fraud_Price Inc,shopping_net,2.34,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995/10/17,205f0d8610efd6fab1d702b2f36c0c64,1342984288,29.118143,-98.324028,0
254470,2019/05/06 17:13,4605900000000.0,fraud_Stark-Koss,home,126.24,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.877,-96.708,1263321,Drilling engineer,1959/06/28,9e45b2b881e62528c1ab2c7ba7ab5515,1336324419,33.399434,-96.032399,0
1015262,2020/02/23 04:51,375849000000000.0,fraud_Torp-Labadie,gas_transport,79.56,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943/12/15,900e5e57a6031c06956dfae6d341891d,1361595073,31.731488,-97.504185,0
777055,2019/11/29 07:44,213112000000000.0,fraud_Friesen-Stamm,gas_transport,63.71,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984/06/03,b94c35445a35dd3355c6e5358cc463b1,1354175073,34.043177,-82.022875,0
295459,2019/05/25 10:09,4488940000000000.0,fraud_Strosin-Cruickshank,grocery_pos,168.72,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986/03/31,4791039584dcf5429d49fd52c383db5f,1337940582,29.314975,-81.202723,0
13425,2019/01/08 15:37,4005680000000000.0,fraud_Padberg-Sauer,home,97.06,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994/05/31,f44a3c1ba89ff4f5d36a00f63ba0e841,1326037040,30.606484,-91.532862,0
588866,2019/09/07 08:45,4239440000000.0,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,44.03,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991/10/04,4f6a5afc1a5f7e82ee89736dc5c9b547,1347007513,39.316241,-76.488399,0
753819,2019/11/18 11:16,3589290000000000.0,fraud_Hills-Olson,grocery_net,87.16,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972/03/05,0054af6fc502b6965a9670c5f68aa1ed,1353237408,43.819093,-97.674372,0
1251863,2020/06/05 12:39,3514870000000000.0,fraud_Romaguera Ltd,health_fitness,47.73,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967/08/30,a9a362fd95d5558949bce107a4f943d0,1370435985,31.950555,-105.065069,0
224310,2019/04/23 06:23,4428150000000000.0,"fraud_Labadie, Treutel and Bode",shopping_net,7.43,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943/06/30,78d97dd4cf99f713882eb6ca9b41b943,1335162186,46.482726,-116.26588,0
434749,2019/07/13 19:06,4837000000000000.0,fraud_Pacocha-Bauch,shopping_pos,94.47,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979/04/12,66bc378588e1f00ea941ecde801ba70f,1342206387,45.217537,-85.417384,0
831170,2019/12/11 03:13,6011930000000000.0,fraud_Pfeffer LLC,grocery_net,44.99,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974/11/02,c3d75543303d23d70d16df7a6be50482,1355195617,44.431646,-68.682005,0
1021581,2020/02/26 17:10,4807550000000.0,fraud_Cruickshank-Mills,entertainment,51.66,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954/01/29,3fcfc6de87503ae2d7184a265e748c8a,1361898622,39.948331,-84.936047,0
628343,2019/09/23 21:06,60416207185.0,"fraud_Cole, Hills and Jewess",home,93.89,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986/02/17,1804db6b52f1e2b53bb5366f9644fb1e,1348434372,42.370202,-108.465331,0
385826,2019/06/25 21:23,4.48826e+18,fraud_Shields-Wunsch,health_fitness,36.53,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929/08/23,b32e9247955d295c0fcb984bfe88b08c,1340659428,33.148744,-80.974337,0
110325,2019/03/04 03:20,30263500000000.0,"fraud_Lind, Huel and McClure",gas_transport,54.22,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961/11/24,3a7b823d96319c34c73aa631520dd44a,1330831243,36.983204,-112.0605,0
1013902,2020/02/22 14:26,4629450000000000.0,"fraud_Koss, Hansen and Lueilwitz",home,11.26,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997/12/26,4a483dd8ea94d297d42b6a8bd2fc29eb,1361543161,31.555206,-84.312453,0
1134832,2020/04/18 00:27,676314000000.0,fraud_Wolf Inc,grocery_pos,179.76,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,1972/12/31,2eaff2fc27191f2e176fc9432e1ffa8d,1366244859,39.884044,-93.119202,0
712370,2019/10/31 13:26,675946000000.0,fraud_Ziemann-Waters,health_fitness,42.78,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000/06/09,1a41b10560f907f9c569289c6e0cfe68,1351689985,41.578314,-80.970248,0
518224,2019/08/11 22:22,376445000000000.0,fraud_Bogisich-Weimann,kids_pets,20.16,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982/02/11,ed9966a8ff2692e0752d06d02badfc2c,1344723762,40.971972,-100.666131,0
685476,2019/10/19 19:55,2242540000000000.0,fraud_Wisozk and Sons,misc_pos,23.48,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996/04/10,d2fe8b27cee93717e62f5737adb6c155,1350676556,37.936308,-86.296917,0
57872,2019/02/04 04:50,4.37926e+18,fraud_Marks Inc,gas_transport,68.45,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974/01/03,0be7ffc89c05be9b777365475a3a7ee2,1328331021,38.207677,-123.030607,0
872085,2019/12/20 19:33,4952580000000000.0,fraud_Little Ltd,kids_pets,44.43,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957/04/05,207e03b4725571391fec34345763960a,1356031986,40.971968,-80.243664,0
441542,2019/07/15 15:22,345832000000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,44.32,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950/11/20,aa918081f60ccefc0d48947acdd2ba8d,1342365726,38.578107,-77.889564,0
457457,2019/07/21 16:22,4294930000000.0,fraud_Little-Gleichner,travel,7.45,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940/08/23,df3bd52cbb2f6184d3ab32dd8c8e6fe7,1342887721,37.469229,-80.348729,0
947543,2020/01/13 21:46,6011370000000000.0,fraud_Gleason-Macejkovic,shopping_net,26.22,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997/07/01,c3ec15288512f562d70949d620cb37b9,1358113574,40.259046,-76.936021,0
895659,2019/12/25 18:16,4247920000000.0,fraud_Boyer-Haley,travel,2.29,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939/03/09,04d8984479d7172809cc14202989d808,1356459384,39.361799,-82.828416,0
12980,2019/01/08 11:40,3585050000000000.0,fraud_Barton Inc,grocery_pos,127.67,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963/12/28,5c1f914602f09acda2b7d10f7aa11a6d,1326022821,43.483838,-75.350118,0
242431,2019/05/01 16:32,372246000000000.0,fraud_Cartwright PLC,kids_pets,6.57,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970/03/13,d145bd1da4a8783dae352738ff397da8,1335889932,45.213796,-104.314663,0
13636,2019/01/08 17:29,4025610000000000.0,fraud_Jakubowski Inc,home,17.28,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949/03/20,6d76d52e8b44c6c51dd2f06c0b377175,1326043754,40.98665,-79.157816,0
432347,2019/07/13 01:03,213181000000000.0,fraud_Gleason-Macejkovic,shopping_net,10.43,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951/01/15,2631145e76e70a97438465def32b7021,1342141386,39.762813,-124.108053,0
628384,2019/09/23 21:20,3521420000000000.0,fraud_Bauch-Blanda,entertainment,19.15,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975/11/30,ba18ad7e1c097f3cd9e62fd54c255122,1348435234,39.613655,-87.222381,0
1269952,2020/06/11 17:20,30235000000000.0,fraud_Pagac LLC,shopping_pos,9.82,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978/01/22,68588d7d1572ddd7f0c00f0c482df77c,1370971214,43.962561,-87.982534,0
676734,2019/10/15 04:45,676246000000.0,"fraud_Reichert, Huels and Hoppe",shopping_net,2.41,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960/06/14,a916891173b4ff1a7baecf9475852b4d,1350276343,26.968163,-79.544249,0
999994,2020/02/14 12:37,6534630000000000.0,fraud_Little-Gleichner,travel,9.3,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998/03/19,0af8562e484a75f19f154207bfa49721,1360845477,44.551379,-72.832862,0
1055725,2020/03/14 13:05,4917190000000000.0,fraud_Swift PLC,kids_pets,45.77,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944/11/11,a8d8394f4560e4e7bdaf34f5b9723bda,1363266337,35.295995,-96.997894,0
893013,2019/12/24 21:06,375768000000000.0,"fraud_Hyatt, Russel and Gleichner",health_fitness,44.28,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962/04/12,f8ebca2b1a4625b96ccfd999aa4e4428,1356383161,38.758705,-79.293017,0
1125529,2020/04/13 16:49,3575540000000000.0,"fraud_Goyette, Howell and Collier",shopping_pos,3.71,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001/06/22,1fcc64f59e99c9d54fc99a9f3d535693,1365871768,34.788215,-89.319788,0
835261,2019/12/12 09:15,3551220000000000.0,"fraud_Parisian, Schiller and Altenwerth",misc_net,49.8,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976/10/09,745ff3d823b9893db9d2dcfccbfb6731,1355303714,45.197541,-74.767859,0
717500,2019/11/02 21:01,344710000000000.0,fraud_Kilback LLC,food_dining,31.99,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986/01/30,a7b49de2039d312448a143103806fa49,1351890090,27.495928,-82.318622,0
